Attribute ID,Label Type,Street ID,OSM Street ID,Neighborhood Name,Attribute Latitude,Attribute Longitude,Avg Image Capture Date,Avg Label Date,Severity,Agree Count,Disagree Count,Unsure Count,Cluster Size,User IDs
122362729,Crosswalk,17539,173554614,"Central Business District",47.610302,-122.3368,2023-03-17T12:00Z,2024-10-04T18:19:15.514500Z,1,0,0,0,2,"[8b423c48-39e4-43d1-b125-9b77b727f2d6]"
122362730,Crosswalk,24130,428244185,"Central Business District",47.61015,-122.33662,2021-12-01T00:00Z,2024-10-04T18:19:22.837Z,1,0,0,0,1,"[8b423c48-39e4-43d1-b125-9b77b727f2d6]"
122362731,Crosswalk,26876,620595195,"Central Business District",47.610798,-122.33565,2021-12-01T00:00Z,2024-10-04T18:31:18.202Z,1,0,0,0,1,"[8b423c48-39e4-43d1-b125-9b77b727f2d6]"
122362732,Crosswalk,24268,428248112,"Central Business District",47.610714,-122.335526,2021-12-01T00:00Z,2024-10-04T18:32:00.869Z,1,0,0,0,1,"[8b423c48-39e4-43d1-b125-9b77b727f2d6]"
122362733,Crosswalk,26876,620595195,"Central Business District",47.61133,-122.33613,2021-12-01T00:00Z,2024-10-04T18:30:12.273Z,4,0,0,0,1,"[8b423c48-39e4-43d1-b125-9b77b727f2d6]"
122362734,Crosswalk,17758,191144465,"Central Business District",47.604855,-122.33345,2021-12-01T00:00Z,2024-10-04T18:49:10.767Z,3,0,0,0,1,"[8b423c48-39e4-43d1-b125-9b77b727f2d6]"
122362735,Crosswalk,26181,532864853,"Central Business District",47.60496,-122.3334,2021-12-01T00:00Z,2024-10-04T18:49:24.608Z,3,1,0,0,1,"[8b423c48-39e4-43d1-b125-9b77b727f2d6]"
122362736,Crosswalk,21951,370819897,"Central Business District",47.604855,-122.33327,2021-12-01T00:00Z,2024-10-04T18:48:57.138Z,3,0,0,0,1,"[8b423c48-39e4-43d1-b125-9b77b727f2d6]"
122362737,Crosswalk,26181,532864853,"Central Business District",47.605595,-122.333984,2019-06-01T00:00Z,2024-10-04T18:49:52.423500Z,2,0,0,0,1,"[8b423c48-39e4-43d1-b125-9b77b727f2d6]"
122362738,Crosswalk,5041,6428348,"Central Business District",47.60556,-122.33407,2019-06-01T00:00Z,2024-10-04T18:49:52.567Z,1,0,0,0,1,"[8b423c48-39e4-43d1-b125-9b77b727f2d6]"
122362739,Crosswalk,25208,462696723,"Central Business District",47.60564,-122.33389,2019-06-01T00:00Z,2024-10-04T18:50:00.156Z,1,0,0,0,1,"[8b423c48-39e4-43d1-b125-9b77b727f2d6]"
122362740,Crosswalk,21951,370819897,"Central Business District",47.604267,-122.33279,2021-12-01T00:00Z,2024-10-04T18:47:41.653500Z,1,0,0,0,1,"[8b423c48-39e4-43d1-b125-9b77b727f2d6]"
122362741,Crosswalk,20988,333212250,"Central Business District",47.604206,-122.332695,2021-12-01T00:00Z,2024-10-04T18:46:25.447Z,1,0,0,0,1,"[8b423c48-39e4-43d1-b125-9b77b727f2d6]"
122362742,Crosswalk,26138,531945769,"Central Business District",47.604122,-122.33271,2021-12-01T00:00Z,2024-10-04T18:46:39.335Z,1,0,0,0,1,"[8b423c48-39e4-43d1-b125-9b77b727f2d6]"
122362743,Crosswalk,21956,370819917,"Central Business District",47.604126,-122.332855,2021-12-01T00:00Z,2024-10-04T18:46:16.187Z,1,0,0,0,1,"[8b423c48-39e4-43d1-b125-9b77b727f2d6]"
122362744,Crosswalk,24120,428243315,"Central Business District",47.604385,-122.334435,2016-06-15T12:00Z,2024-10-04T18:32:47.500Z,1,0,0,0,2,"[8b423c48-39e4-43d1-b125-9b77b727f2d6]"
122362745,Crosswalk,26961,620762215,"Central Business District",47.604378,-122.334595,2021-07-01T00:00Z,2024-10-04T18:33:49.498Z,1,1,0,0,1,"[8b423c48-39e4-43d1-b125-9b77b727f2d6]"
122362746,Crosswalk,17758,191144465,"Central Business District",47.604485,-122.33436,2021-07-01T00:00Z,2024-10-04T18:33:26.354Z,1,1,0,0,1,"[8b423c48-39e4-43d1-b125-9b77b727f2d6]"
122362747,Crosswalk,21956,370819917,"Central Business District",47.603783,-122.33373,2021-09-15T12:00Z,2024-10-04T18:43:00.472500Z,1,0,0,0,2,"[8b423c48-39e4-43d1-b125-9b77b727f2d6]"
122362748,Sig1l,24119,428243314,"Central Business District",47.603855,-122.333786,2021-07-01T00:00Z,2024-10-04T18:42:14.320Z,1,0,0,0,1,"[8b423c48-39e4-43d1-b125-9b77b727f2d6]"
122362749,Sig1l,27045,621088609,"Central Business District",47.603477,-122.33488,2021-07-01T00:00Z,2023-05-22T14:03:56.156Z,1,5,0,1,1,"[b59d2442-21d4-47d9-bb09-1e395d868e2c]"
122362750,Sig1l,21951,370819897,"Central Business District",47.604256,-122.33294,2021-12-01T00:00Z,2024-10-04T18:47:16.772Z,1,0,0,0,2,"[8b423c48-39e4-43d1-b125-9b77b727f2d6]"
122362751,Sig1l,17064,158943668,"Central Business District",47.603374,-122.335266,2021-07-01T00:00Z,2023-05-22T14:04:46.033500Z,1,9,1,1,1,"[b59d2442-21d4-47d9-bb09-1e395d868e2c]"
122362752,Sig1l,14836,98243675,"Belltown",47.61543,-122.33056,2021-12-01T00:00Z,2024-05-08T21:29:29.261Z,1,0,0,0,1,"[752f2f58-5ddd-45f6-8c58-e91f33af4b13]"
122362753,Sig1l,17636,179551718,"Central Business District",47.6117,-122.33629,2021-07-01T00:00Z,2024-10-04T18:28:24.757Z,1,0,0,0,1,"[8b423c48-39e4-43d1-b125-9b77b727f2d6]"
122362754,Sig1l,26002,519441950,"Central Business District",47.606754,-122.34132,2018-09-01T00:00Z,2024-09-05T20:11:03.384Z,1,0,0,0,1,"[18b26a38-24ab-402d-a64e-158fc0bb8a8a]"
122362755,Sig1l,24130,428244185,"Central Business District",47.610123,-122.3367,2021-12-01T00:00Z,2024-10-04T18:19:45.118Z,1,0,0,0,1,"[8b423c48-39e4-43d1-b125-9b77b727f2d6]"
122362756,Sig1l,11385,8111112,"Pike-Market",47.606865,-122.3411,2021-07-01T00:00Z,2024-09-05T20:11:25.343500Z,1,0,0,0,1,"[18b26a38-24ab-402d-a64e-158fc0bb8a8a]"
122362757,Sig1l,25628,484849332,"Central Business District",47.610203,-122.336945,2021-12-01T00:00Z,2024-10-04T18:15:04.943Z,1,0,0,0,1,"[8b423c48-39e4-43d1-b125-9b77b727f2d6]"
122362758,Sig1l,26876,620595195,"Central Business District",47.610798,-122.33565,2021-12-01T00:00Z,2024-10-04T18:31:32.130Z,1,0,0,0,1,"[8b423c48-39e4-43d1-b125-9b77b727f2d6]"
122362759,Sig1l,26876,620595195,"Central Business District",47.610752,-122.33579,2021-12-01T00:00Z,2024-10-04T18:31:25.815Z,1,0,0,0,1,"[8b423c48-39e4-43d1-b125-9b77b727f2d6]"
122362760,Sig1l,18570,240586484,"Central Business District",47.610245,-122.33647,2021-12-01T00:00Z,2024-10-04T18:18:50.082Z,1,0,0,0,1,"[8b423c48-39e4-43d1-b125-9b77b727f2d6]"
122362761,Sig1l,18570,240586484,"Central Business District",47.61036,-122.33656,2021-12-01T00:00Z,2024-10-04T18:18:24.609Z,1,0,0,0,1,"[8b423c48-39e4-43d1-b125-9b77b727f2d6]"
122362762,Sig1l,17539,173554614,"Central Business District",47.610283,-122.33689,2021-12-01T00:00Z,2024-10-04T18:16:56.211Z,1,0,0,0,1,"[8b423c48-39e4-43d1-b125-9b77b727f2d6]"
122362763,Sig1l,26670,580426496,"Central Business District",47.611355,-122.33763,2024-07-01T00:00Z,2024-10-04T18:24:32.932Z,1,0,0,0,1,"[8b423c48-39e4-43d1-b125-9b77b727f2d6]"
122362764,Sig1l,26670,580426496,"Central Business District",47.611282,-122.33781,2024-07-01T00:00Z,2024-10-04T18:24:37.767Z,1,0,0,0,1,"[8b423c48-39e4-43d1-b125-9b77b727f2d6]"
122362765,Sig1l,27215,621671487,"Central Business District",47.61105,-122.33762,2024-07-01T00:00Z,2024-10-04T18:23:43.950Z,1,0,0,0,1,"[8b423c48-39e4-43d1-b125-9b77b727f2d6]"
122362766,Sig1l,26876,620595195,"Central Business District",47.611572,-122.336296,2021-12-01T00:00Z,2024-10-04T18:29:42.502Z,1,0,0,0,1,"[8b423c48-39e4-43d1-b125-9b77b727f2d6]"
122362767,Sig1l,11383,8111110,"Central Business District",47.611553,-122.33663,2021-07-01T00:00Z,2024-10-04T18:27:41.686Z,1,0,0,0,1,"[8b423c48-39e4-43d1-b125-9b77b727f2d6]"
122362768,Sig1l,26876,620595195,"Central Business District",47.61151,-122.33647,2021-12-01T00:00Z,2024-10-04T18:29:36.668Z,1,0,0,0,1,"[8b423c48-39e4-43d1-b125-9b77b727f2d6]"
122362769,Sig1l,11383,8111110,"Central Business District",47.61165,-122.33675,2021-07-01T00:00Z,2024-10-04T18:27:34.851Z,1,0,0,0,1,"[8b423c48-39e4-43d1-b125-9b77b727f2d6]"
122362770,Sig1l,26876,620595195,"Central Business District",47.611217,-122.33622,2021-12-01T00:00Z,2024-10-04T18:30:29.119Z,1,0,0,0,1,"[8b423c48-39e4-43d1-b125-9b77b727f2d6]"
122362771,Sig1l,26180,532864852,"Central Business District",47.605003,-122.33332,2021-12-01T00:00Z,2024-10-04T18:48:48.466500Z,1,0,0,0,1,"[8b423c48-39e4-43d1-b125-9b77b727f2d6]"
122362772,Sig1l,5041,6428348,"Central Business District",47.605522,-122.33412,2019-06-01T00:00Z,2024-10-04T18:50:17.218Z,1,0,0,0,1,"[8b423c48-39e4-43d1-b125-9b77b727f2d6]"
122362773,Sig1l,5041,6428348,"Central Business District",47.605614,-122.33416,2019-06-01T00:00Z,2024-10-04T18:50:19.535Z,1,0,0,0,1,"[8b423c48-39e4-43d1-b125-9b77b727f2d6]"
122362774,Sig1l,25204,462696720,"Central Business District",47.605736,-122.33401,2019-06-01T00:00Z,2024-10-04T18:50:35.868Z,1,0,0,0,1,"[8b423c48-39e4-43d1-b125-9b77b727f2d6]"
122362775,Sig1l,21951,370819897,"Central Business District",47.604294,-122.33275,2021-12-01T00:00Z,2024-10-04T18:47:16.039500Z,1,0,0,0,2,"[8b423c48-39e4-43d1-b125-9b77b727f2d6]"
122362776,Sig1l,20988,333212250,"Central Business District",47.604294,-122.33263,2021-12-01T00:00Z,2024-10-04T18:47:43.667Z,1,0,0,0,1,"[8b423c48-39e4-43d1-b125-9b77b727f2d6]"
122362777,Sig1l,26138,531945769,"Central Business District",47.60415,-122.33264,2021-12-01T00:00Z,2024-10-04T18:46:47.615Z,1,0,0,0,1,"[8b423c48-39e4-43d1-b125-9b77b727f2d6]"
122362780,CurbRamp,11374,8111067,"First Hill",47.607147,-122.327835,2018-06-16T00:00Z,2019-11-17T05:58:36.363500Z,1,2,0,1,2,"[6276153f-8db2-4b44-b90b-d7c86a1edd45,5f07d252-3939-4e82-9b77-d5ae0f30ddc2]"
122362781,CurbRamp,21821,368327950,"First Hill",47.60736,-122.32958,2019-06-01T00:00Z,2021-07-03T08:15:44.774Z,1,2,0,0,1,"[435309a9-9476-4335-ade9-08bcdd4b922b,8ba4641d-f661-4351-8f20-ff86057a8b16]"
122362782,CurbRamp,19841,263672094,"First Hill",47.606876,-122.32891,2019-05-01T00:00Z,2020-12-20T23:28:00.046Z,2,1,0,0,1,"[5e1909a7-e2df-4381-b84b-8aed30ecf412]"
122362783,CurbRamp,7741,6472609,"First Hill",47.606884,-122.32885,2020-05-31T00:00Z,2022-10-29T09:47:23.153500Z,1,1,0,0,2,"[5e1909a7-e2df-4381-b84b-8aed30ecf412,18b26a38-24ab-402d-a64e-158fc0bb8a8a]"
122362784,CurbRamp,21821,368327950,"First Hill",47.60744,-122.329414,2019-06-01T00:00Z,2021-02-27T02:06:30.494667Z,1,3,0,0,1,"[435309a9-9476-4335-ade9-08bcdd4b922b,6276153f-8db2-4b44-b90b-d7c86a1edd45,8ba4641d-f661-4351-8f20-ff86057a8b16]"
122362785,CurbRamp,24025,428227905,"First Hill",47.60747,-122.32939,2019-06-01T00:00Z,2021-02-27T02:06:29.688667Z,1,3,0,0,1,"[435309a9-9476-4335-ade9-08bcdd4b922b,6276153f-8db2-4b44-b90b-d7c86a1edd45,8ba4641d-f661-4351-8f20-ff86057a8b16]"
122362786,CurbRamp,19851,263672156,"First Hill",47.607704,-122.32684,2018-05-31T12:00Z,2020-02-17T13:15:16.222Z,2,2,0,0,2,"[5e1909a7-e2df-4381-b84b-8aed30ecf412,5f07d252-3939-4e82-9b77-d5ae0f30ddc2]"
122362787,CurbRamp,24025,428227905,"First Hill",47.60761,-122.32962,2019-05-01T00:00Z,2021-07-03T08:15:55.103Z,1,2,0,0,2,"[8ba4641d-f661-4351-8f20-ff86057a8b16,435309a9-9476-4335-ade9-08bcdd4b922b]"
122362788,CurbRamp,7741,6472609,"First Hill",47.60715,-122.327866,2018-06-16T00:00Z,2019-11-17T05:58:40.653500Z,1,4,0,0,2,"[6276153f-8db2-4b44-b90b-d7c86a1edd45,5f07d252-3939-4e82-9b77-d5ae0f30ddc2]"
122362789,CurbRamp,19847,263672097,"First Hill",47.606777,-122.32878,2020-05-31T00:00Z,2022-10-29T09:47:20.063Z,3,1,0,0,2,"[5e1909a7-e2df-4381-b84b-8aed30ecf412,18b26a38-24ab-402d-a64e-158fc0bb8a8a]"
122362790,CurbRamp,24025,428227905,"First Hill",47.6076,-122.32953,2019-05-01T00:00Z,2021-07-03T08:15:58.153Z,1,1,0,0,2,"[8ba4641d-f661-4351-8f20-ff86057a8b16,435309a9-9476-4335-ade9-08bcdd4b922b]"
122362791,CurbRamp,7741,6472609,"First Hill",47.607246,-122.327965,2018-06-16T00:00Z,2019-09-06T11:17:17.543333Z,1,6,0,0,2,"[6276153f-8db2-4b44-b90b-d7c86a1edd45,5f07d252-3939-4e82-9b77-d5ae0f30ddc2]"
122362792,CurbRamp,19847,263672097,"First Hill",47.6068,-122.32884,2019-05-16T12:00Z,2021-04-18T22:27:17.282500Z,2,2,0,0,2,"[4f2a3a9a-a5d5-4d57-b2d1-6be61a6c2184,5e1909a7-e2df-4381-b84b-8aed30ecf412]"
122362793,CurbRamp,26153,532166311,"First Hill",47.609913,-122.32406,2019-05-16T12:00Z,2020-08-28T18:44:54.699Z,2,2,0,0,2,"[81ef8000-218e-4a4d-bd4c-fc2eac1990f3,5e1909a7-e2df-4381-b84b-8aed30ecf412]"
122362794,CurbRamp,24012,428227847,"First Hill",47.609894,-122.32399,2019-05-21T16:00Z,2020-12-24T19:23:36.183333Z,1,3,0,0,3,"[81ef8000-218e-4a4d-bd4c-fc2eac1990f3,4f2a3a9a-a5d5-4d57-b2d1-6be61a6c2184,5e1909a7-e2df-4381-b84b-8aed30ecf412]"
122362795,CurbRamp,24003,428227803,"First Hill",47.609818,-122.324165,2019-05-16T12:00Z,2020-08-28T18:44:43.887Z,2,2,1,0,2,"[81ef8000-218e-4a4d-bd4c-fc2eac1990f3,5e1909a7-e2df-4381-b84b-8aed30ecf412]"
122362796,CurbRamp,26153,532166311,"First Hill",47.609867,-122.324165,2019-05-16T12:00Z,2020-08-28T18:44:50.791Z,2,2,0,0,2,"[81ef8000-218e-4a4d-bd4c-fc2eac1990f3,5e1909a7-e2df-4381-b84b-8aed30ecf412]"
122362797,CurbRamp,26149,532166311,"First Hill",47.60978,-122.32392,2019-05-16T12:00Z,2020-08-28T18:44:13.816500Z,2,4,0,0,2,"[81ef8000-218e-4a4d-bd4c-fc2eac1990f3,5e1909a7-e2df-4381-b84b-8aed30ecf412]"
122362798,CurbRamp,24012,428227847,"First Hill",47.60979,-122.32388,2019-05-16T12:00Z,2020-08-28T18:44:21.488500Z,2,3,0,0,2,"[81ef8000-218e-4a4d-bd4c-fc2eac1990f3,5e1909a7-e2df-4381-b84b-8aed30ecf412]"
122362799,CurbRamp,24003,428227803,"First Hill",47.60973,-122.32408,2019-05-16T12:00Z,2020-08-28T18:44:34.326Z,2,1,0,0,2,"[81ef8000-218e-4a4d-bd4c-fc2eac1990f3,5e1909a7-e2df-4381-b84b-8aed30ecf412]"
122362800,CurbRamp,26149,532166311,"First Hill",47.609715,-122.32402,2019-05-16T12:00Z,2020-08-28T18:44:35.056Z,2,2,0,0,2,"[81ef8000-218e-4a4d-bd4c-fc2eac1990f3,5e1909a7-e2df-4381-b84b-8aed30ecf412]"
122362801,CurbRamp,14675,80574890,"First Hill",47.610046,-122.32598,2019-05-01T00:00Z,2021-07-21T16:04:27.875Z,1,2,0,0,1,"[435309a9-9476-4335-ade9-08bcdd4b922b]"
122362802,CurbRamp,14675,80574890,"First Hill",47.609657,-122.3269,2019-05-01T00:00Z,2020-12-21T03:45:53.670Z,3,1,1,0,1,"[5e1909a7-e2df-4381-b84b-8aed30ecf412]"
122362803,CurbRamp,26148,532166311,"First Hill",47.61056,-122.3248,2019-05-21T16:00Z,2020-11-22T01:40:23.330667Z,1,3,0,0,3,"[81ef8000-218e-4a4d-bd4c-fc2eac1990f3,16651759-9a60-4d6a-a4b1-667b995c8a46,4f2a3a9a-a5d5-4d57-b2d1-6be61a6c2184]"
122362804,CurbRamp,17383,165042063,"First Hill",47.611137,-122.325836,2019-05-01T00:00Z,2020-12-20T23:25:10.870Z,1,1,0,0,1,"[34f737fc-91ae-4cdd-91de-1c4d362fad69]"
122362805,CurbRamp,17383,165042063,"First Hill",47.61074,-122.3263,2021-01-14T12:00Z,2022-11-08T13:40:12.091500Z,4,2,0,0,2,"[5e1909a7-e2df-4381-b84b-8aed30ecf412,18b26a38-24ab-402d-a64e-158fc0bb8a8a]"
122362806,CurbRamp,17383,165042063,"First Hill",47.610962,-122.32626,2019-05-01T00:00Z,2020-12-20T23:26:59.412Z,3,1,0,0,1,"[34f737fc-91ae-4cdd-91de-1c4d362fad69]"
122362807,CurbRamp,12551,22927969,"First Hill",47.610516,-122.32481,2019-06-01T00:00Z,2020-07-11T15:29:14.521Z,2,4,0,0,2,"[81ef8000-218e-4a4d-bd4c-fc2eac1990f3,16651759-9a60-4d6a-a4b1-667b995c8a46]"
122362808,CurbRamp,12551,22927969,"First Hill",47.61015,-122.32572,2019-05-01T00:00Z,2021-07-20T18:26:40.253500Z,1,2,0,0,2,"[4f2a3a9a-a5d5-4d57-b2d1-6be61a6c2184,435309a9-9476-4335-ade9-08bcdd4b922b]"
122362809,CurbRamp,12551,22927969,"First Hill",47.61007,-122.32564,2019-05-01T00:00Z,2020-06-19T13:47:11.909Z,1,1,0,0,1,"[6276153f-8db2-4b44-b90b-d7c86a1edd45]"
122362810,CurbRamp,12550,22927969,"First Hill",47.6106,-122.324646,2019-05-16T12:00Z,2020-07-11T15:29:06.761Z,2,2,0,0,2,"[81ef8000-218e-4a4d-bd4c-fc2eac1990f3,16651759-9a60-4d6a-a4b1-667b995c8a46]"
122362811,CurbRamp,24012,428227847,"First Hill",47.60981,-122.32393,2019-06-01T00:00Z,2020-12-21T04:32:34.169Z,3,1,0,0,1,"[5e1909a7-e2df-4381-b84b-8aed30ecf412]"
122362812,CurbRamp,26148,532166311,"First Hill",47.610603,-122.32469,2019-05-16T12:00Z,2020-07-11T15:29:01.156500Z,2,1,0,0,2,"[81ef8000-218e-4a4d-bd4c-fc2eac1990f3,16651759-9a60-4d6a-a4b1-667b995c8a46]"
122362813,CurbRamp,24003,428227803,"First Hill",47.609703,-122.32407,2019-06-01T00:00Z,2020-12-21T04:33:41.501Z,3,1,0,0,1,"[5e1909a7-e2df-4381-b84b-8aed30ecf412]"
122362814,CurbRamp,12551,22927969,"First Hill",47.61045,-122.324745,2019-05-16T12:00Z,2020-07-11T15:29:05.007500Z,2,1,0,0,2,"[81ef8000-218e-4a4d-bd4c-fc2eac1990f3,16651759-9a60-4d6a-a4b1-667b995c8a46]"
122362815,CurbRamp,24012,428227847,"First Hill",47.60983,-122.324005,2019-06-01T00:00Z,2020-12-21T04:32:39.681Z,3,0,0,0,1,"[5e1909a7-e2df-4381-b84b-8aed30ecf412]"
122362816,CurbRamp,26153,532166311,"First Hill",47.61043,-122.324684,2019-05-16T12:00Z,2020-07-11T15:28:50.183500Z,2,2,0,0,2,"[81ef8000-218e-4a4d-bd4c-fc2eac1990f3,16651759-9a60-4d6a-a4b1-667b995c8a46]"
122362817,CurbRamp,26153,532166311,"First Hill",47.609886,-122.32415,2019-06-01T00:00Z,2020-12-21T04:33:17.212Z,3,1,0,0,1,"[5e1909a7-e2df-4381-b84b-8aed30ecf412]"
122362818,CurbRamp,12550,22927969,"First Hill",47.61052,-122.324615,2019-05-16T12:00Z,2020-08-02T17:39:32.538667Z,2,2,0,0,2,"[81ef8000-218e-4a4d-bd4c-fc2eac1990f3,16651759-9a60-4d6a-a4b1-667b995c8a46]"
122362819,CurbRamp,24003,428227803,"First Hill",47.60981,-122.32404,2019-06-01T00:00Z,2020-12-21T04:32:42.306Z,3,0,0,0,1,"[5e1909a7-e2df-4381-b84b-8aed30ecf412]"
122362820,CurbRamp,26153,532166311,"First Hill",47.60991,-122.32409,2019-06-01T00:00Z,2020-12-21T04:33:27.699Z,3,2,0,0,1,"[5e1909a7-e2df-4381-b84b-8aed30ecf412]"
122362821,CurbRamp,26153,532166311,"First Hill",47.610477,-122.32459,2019-06-01T00:00Z,2020-05-06T08:58:43.217Z,1,1,0,0,1,"[81ef8000-218e-4a4d-bd4c-fc2eac1990f3]"
122362822,CurbRamp,24009,428227833,"First Hill",47.60935,-122.32535,2018-10-31T00:00Z,2019-09-24T02:33:07.566667Z,2,2,0,0,3,"[693c2127-08f5-43c6-b99b-df5502869102,81ef8000-218e-4a4d-bd4c-fc2eac1990f3]"
122362823,CurbRamp,24017,428227865,"First Hill",47.608997,-122.32619,2019-05-01T00:00Z,2021-07-21T16:13:38.252Z,1,2,0,0,1,"[435309a9-9476-4335-ade9-08bcdd4b922b]"
122362824,CurbRamp,19850,263672156,"First Hill",47.60848,-122.32462,2019-06-01T00:00Z,2020-12-21T04:25:46.464Z,1,2,0,0,1,"[5e1909a7-e2df-4381-b84b-8aed30ecf412]"
122362825,CurbRamp,24063,428231024,"First Hill",47.61086,-122.32643,2020-06-20T08:00Z,2022-03-24T08:57:00.284667Z,1,2,0,0,3,"[18b26a38-24ab-402d-a64e-158fc0bb8a8a,34f737fc-91ae-4cdd-91de-1c4d362fad69,5e1909a7-e2df-4381-b84b-8aed30ecf412]"
122362826,CurbRamp,24055,428230982,"First Hill",47.60939,-122.3253,2018-07-01T08:00Z,2019-09-24T02:31:30.685Z,1,4,0,0,3,"[693c2127-08f5-43c6-b99b-df5502869102,81ef8000-218e-4a4d-bd4c-fc2eac1990f3]"
122362827,CurbRamp,26698,586787209,"First Hill",47.60995,-122.32584,2019-05-01T00:00Z,2021-01-04T02:55:36.713Z,1,1,0,0,2,"[6276153f-8db2-4b44-b90b-d7c86a1edd45,435309a9-9476-4335-ade9-08bcdd4b922b]"
122362828,CurbRamp,24055,428230982,"First Hill",47.60947,-122.32515,2018-06-16T00:00Z,2019-11-18T02:08:42.205Z,1,4,0,0,2,"[81ef8000-218e-4a4d-bd4c-fc2eac1990f3,693c2127-08f5-43c6-b99b-df5502869102]"
122362829,CurbRamp,26696,586787208,"First Hill",47.610023,-122.32565,2019-05-01T00:00Z,2021-01-04T02:55:38.008500Z,1,1,0,0,2,"[6276153f-8db2-4b44-b90b-d7c86a1edd45,435309a9-9476-4335-ade9-08bcdd4b922b]"
122362830,CurbRamp,24003,428227803,"First Hill",47.60969,-122.32405,2019-06-01T00:00Z,2020-12-21T04:33:39.438Z,3,1,0,0,1,"[5e1909a7-e2df-4381-b84b-8aed30ecf412]"
122362831,CurbRamp,24007,428227822,"First Hill",47.60946,-122.3251,2018-03-01T16:00Z,2019-09-24T02:32:04.432Z,2,4,0,0,3,"[693c2127-08f5-43c6-b99b-df5502869102,81ef8000-218e-4a4d-bd4c-fc2eac1990f3]"
122362832,CurbRamp,24003,428227803,"First Hill",47.60978,-122.32415,2019-06-01T00:00Z,2020-12-21T04:33:06.621Z,3,2,0,1,1,"[5e1909a7-e2df-4381-b84b-8aed30ecf412]"
122362833,CurbRamp,21918,369877031,"First Hill",47.608738,-122.324455,2018-09-30T08:00Z,2020-04-15T15:21:22.393667Z,3,2,0,0,3,"[6276153f-8db2-4b44-b90b-d7c86a1edd45,5e1909a7-e2df-4381-b84b-8aed30ecf412,693c2127-08f5-43c6-b99b-df5502869102]"
122362834,CurbRamp,24007,428227822,"First Hill",47.609314,-122.32499,2019-05-01T00:00Z,2020-05-01T01:02:41.917Z,2,2,0,0,1,"[81ef8000-218e-4a4d-bd4c-fc2eac1990f3]"
122362835,CurbRamp,19850,263672156,"First Hill",47.608624,-122.32468,2019-05-16T12:00Z,2020-09-19T21:19:44.858Z,1,2,0,0,2,"[5e1909a7-e2df-4381-b84b-8aed30ecf412,6276153f-8db2-4b44-b90b-d7c86a1edd45]"
122362836,CurbRamp,24009,428227833,"First Hill",47.609226,-122.325226,2019-01-30T00:00Z,2020-01-25T01:42:20.548Z,1,6,0,0,3,"[a4d96c36-4476-4919-82fd-b758196e486a,693c2127-08f5-43c6-b99b-df5502869102,81ef8000-218e-4a4d-bd4c-fc2eac1990f3]"
122362837,CurbRamp,24017,428227865,"First Hill",47.608868,-122.32609,2019-05-01T00:00Z,2021-07-21T16:13:34.195Z,1,3,0,0,1,"[435309a9-9476-4335-ade9-08bcdd4b922b]"
122362838,CurbRamp,21919,369877034,"First Hill",47.60866,-122.32466,2019-02-09T08:00Z,2020-06-17T00:36:59.295Z,2,3,0,0,3,"[5e1909a7-e2df-4381-b84b-8aed30ecf412,6276153f-8db2-4b44-b90b-d7c86a1edd45,693c2127-08f5-43c6-b99b-df5502869102]"
122362839,CurbRamp,24009,428227833,"First Hill",47.609226,-122.32518,2019-05-01T00:00Z,2020-05-01T01:02:26.683Z,1,2,0,0,1,"[81ef8000-218e-4a4d-bd4c-fc2eac1990f3]"
122362840,CurbRamp,17384,165042063,"First Hill",47.611336,-122.32532,2019-06-01T00:00Z,2020-09-24T03:04:36.789333Z,3,6,0,0,2,"[34f737fc-91ae-4cdd-91de-1c4d362fad69,b73b620a-2e6e-4eb5-b644-4b4e37e2a402,81ef8000-218e-4a4d-bd4c-fc2eac1990f3]"
122362841,CurbRamp,17384,165042063,"First Hill",47.611694,-122.32442,2019-05-01T00:00Z,2020-12-21T03:48:58.854Z,4,1,0,0,1,"[5e1909a7-e2df-4381-b84b-8aed30ecf412]"
122362842,CurbRamp,26147,532166311,"First Hill",47.611298,-122.32547,2019-06-01T00:00Z,2020-10-29T06:21:09.286600Z,2,4,0,0,3,"[34f737fc-91ae-4cdd-91de-1c4d362fad69,81ef8000-218e-4a4d-bd4c-fc2eac1990f3,5e1909a7-e2df-4381-b84b-8aed30ecf412,b73b620a-2e6e-4eb5-b644-4b4e37e2a402]"
122362843,CurbRamp,17384,165042063,"First Hill",47.611607,-122.3243,2018-12-15T12:00Z,2020-03-14T03:31:48.792500Z,3,2,0,0,2,"[5e1909a7-e2df-4381-b84b-8aed30ecf412,693c2127-08f5-43c6-b99b-df5502869102]"
122362844,CurbRamp,26148,532166311,"First Hill",47.611187,-122.3252,2019-06-01T00:00Z,2020-12-14T13:46:02.871500Z,2,6,0,0,3,"[b73b620a-2e6e-4eb5-b644-4b4e37e2a402,34f737fc-91ae-4cdd-91de-1c4d362fad69,4f2a3a9a-a5d5-4d57-b2d1-6be61a6c2184,81ef8000-218e-4a4d-bd4c-fc2eac1990f3]"
