osmid,y,x,street_count,highway,ref,railway,geometry
1708755552,47.6173578,-122.3185021,4,,,,POINT (-122.3185021 47.6173578)
1708755558,47.6175293,-122.3198591,4,,,,POINT (-122.3198591 47.6175293)
1708755559,47.6175472,-122.319641,3,,,,POINT (-122.319641 47.6175472)
1708755569,47.6175903,-122.3196348,3,,,,POINT (-122.3196348 47.6175903)
1708755572,47.617591,-122.3193351,4,,,,POINT (-122.3193351 47.617591)
1708755575,47.617591,-122.3187904,4,,,,POINT (-122.3187904 47.617591)
1708755577,47.617592,-122.318504,4,,,,POINT (-122.318504 47.617592)
1708755579,47.6175928,-122.3183501,3,,,,POINT (-122.3183501 47.6175928)
1708755582,47.6176391,-122.3198347,4,,,,POINT (-122.3198347 47.6176391)
1708755620,47.6181141,-122.3193701,3,,,,POINT (-122.3193701 47.6181141)
1708755626,47.6181423,-122.3196001,3,,,,POINT (-122.3196001 47.6181423)
1708755636,47.6181845,-122.3185734,3,,,,POINT (-122.3185734 47.6181845)
1708755642,47.6182489,-122.3188557,4,,,,POINT (-122.3188557 47.6182489)
1708755647,47.6182885,-122.3198332,3,,,,POINT (-122.3198332 47.6182885)
1708755662,47.6183549,-122.3186915,4,,,,POINT (-122.3186915 47.6183549)
1708755664,47.6183953,-122.3198459,3,,,,POINT (-122.3198459 47.6183953)
1708755666,47.6184739,-122.3185428,3,,,,POINT (-122.3185428 47.6184739)
1708755667,47.618471,-122.3188432,3,,,,POINT (-122.3188432 47.618471)
1708755693,47.618585,-122.3196019,3,,,,POINT (-122.3196019 47.618585)
1708755699,47.6186283,-122.319431,3,,,,POINT (-122.319431 47.6186283)
1708755704,47.618694,-122.3183419,4,,,,POINT (-122.3183419 47.618694)
1708773930,47.6176268,-122.3196289,3,,,,POINT (-122.3196289 47.6176268)
1710594756,47.6008921,-122.33413,3,traffic_signals,,,POINT (-122.33413 47.6008921)
1710594762,47.6000533,-122.3341344,3,traffic_signals,,,POINT (-122.3341344 47.6000533)
1724831396,47.6082064,-122.3325484,1,,,,POINT (-122.3325484 47.6082064)
1724831397,47.6081789,-122.3279213,1,,,,POINT (-122.3279213 47.6081789)
1726081376,47.6186876,-122.319483,3,,,,POINT (-122.319483 47.6186876)
1744967578,47.6127351,-122.3221029,3,,,,POINT (-122.3221029 47.6127351)
1757989345,47.61061,-122.3291882,1,,,,POINT (-122.3291882 47.61061)
1757989349,47.6185755,-122.3304554,4,crossing,,,POINT (-122.3304554 47.6185755)
1757989383,47.6185351,-122.3300056,3,,,,POINT (-122.3300056 47.6185351)
1766678402,47.6093559,-122.3274652,1,,,,POINT (-122.3274652 47.6093559)
1766678421,47.6017262,-122.3311951,1,,,,POINT (-122.3311951 47.6017262)
1766678427,47.6095627,-122.3261225,3,,,,POINT (-122.3261225 47.6095627)
1766678432,47.6035838,-122.3195171,4,,,,POINT (-122.3195171 47.6035838)
1766678460,47.609333,-122.3266813,3,,,,POINT (-122.3266813 47.609333)
1766678465,47.6090884,-122.3264498,3,,,,POINT (-122.3264498 47.6090884)
1766678466,47.6094902,-122.3260527,3,,,,POINT (-122.3260527 47.6094902)
1766678470,47.6098199,-122.3263545,1,,,,POINT (-122.3263545 47.6098199)
1766678499,47.6094299,-122.3259978,3,,,,POINT (-122.3259978 47.6094299)
1766678503,47.6096676,-122.3256263,1,,,,POINT (-122.3256263 47.6096676)
1766678546,47.6034991,-122.3198382,3,,,,POINT (-122.3198382 47.6034991)
1766678562,47.6091456,-122.3257424,1,,,,POINT (-122.3257424 47.6091456)
1766678565,47.6091492,-122.3265073,3,,,,POINT (-122.3265073 47.6091492)
1777662490,47.6181758,-122.3381136,3,,,,POINT (-122.3381136 47.6181758)
1778667984,47.6121489,-122.3182105,3,,,,POINT (-122.3182105 47.6121489)
1800983106,47.6226703,-122.3430157,3,,,,POINT (-122.3430157 47.6226703)
1800983116,47.6226703,-122.3423596,1,,,,POINT (-122.3423596 47.6226703)
1800983120,47.6220693,-122.3430226,1,,,,POINT (-122.3430226 47.6220693)
1801021543,47.618661,-122.3574439,1,,,,POINT (-122.3574439 47.618661)
1805697135,47.6179212,-122.3185116,3,,,,POINT (-122.3185116 47.6179212)
1805697167,47.6181242,-122.3185413,4,,,,POINT (-122.3185413 47.6181242)
1805697171,47.617711,-122.31833,3,,,,POINT (-122.31833 47.617711)
1806299901,47.6170104,-122.357014,1,turning_circle,,,POINT (-122.357014 47.6170104)
1806343859,47.6196669,-122.3323469,1,,,,POINT (-122.3323469 47.6196669)
1806343878,47.6196798,-122.3297158,1,,,,POINT (-122.3297158 47.6196798)
1806527525,47.6020822,-122.3330673,1,,,,POINT (-122.3330673 47.6020822)
1806641324,47.6063095,-122.3321432,1,,,,POINT (-122.3321432 47.6063095)
1806705652,47.6110587,-122.3257575,1,,,,POINT (-122.3257575 47.6110587)
1806705666,47.6113972,-122.3260676,1,,,,POINT (-122.3260676 47.6113972)
1806705686,47.610877,-122.3261822,1,,3035,,POINT (-122.3261822 47.610877)
1806705695,47.6109684,-122.3259686,1,,,,POINT (-122.3259686 47.6109684)
1806705701,47.6123268,-122.3263277,1,,,,POINT (-122.3263277 47.6123268)
1806727959,47.6032279,-122.3244232,3,,,,POINT (-122.3244232 47.6032279)
1806727961,47.6034541,-122.3247552,3,,,,POINT (-122.3247552 47.6034541)
1806727975,47.6028521,-122.324143,3,,,,POINT (-122.324143 47.6028521)
1806728012,47.6033947,-122.3245789,3,,,,POINT (-122.3245789 47.6033947)
1808948946,47.6156531,-122.3286371,1,,,,POINT (-122.3286371 47.6156531)
1808948948,47.6151609,-122.3281524,1,,,,POINT (-122.3281524 47.6151609)
1809473034,47.6092304,-122.3208892,4,crossing,,,POINT (-122.3208892 47.6092304)
1809473043,47.6194335,-122.3208624,1,,,,POINT (-122.3208624 47.6194335)
1809473044,47.6086324,-122.3209887,3,,,,POINT (-122.3209887 47.6086324)
1809473060,47.6192395,-122.3208608,1,,,,POINT (-122.3208608 47.6192395)
1809473065,47.6086316,-122.3211618,3,,,,POINT (-122.3211618 47.6086316)
1809473073,47.6089803,-122.3211454,3,,,,POINT (-122.3211454 47.6089803)
1809473081,47.6192371,-122.3215492,3,,,,POINT (-122.3215492 47.6192371)
1809473090,47.6089886,-122.3210048,3,,,,POINT (-122.3210048 47.6089886)
1809473098,47.6194306,-122.3215526,3,,,,POINT (-122.3215526 47.6194306)
1809473104,47.608354,-122.3210266,3,,,,POINT (-122.3210266 47.608354)
1809473111,47.610916,-122.3208146,1,,,,POINT (-122.3208146 47.610916)
1809473118,47.6084579,-122.3209123,3,,,,POINT (-122.3209123 47.6084579)
1809473137,47.6096176,-122.3209322,3,,,,POINT (-122.3209322 47.6096176)
1810752866,47.6069018,-122.318188,3,,,,POINT (-122.318188 47.6069018)
1810752868,47.6067153,-122.3181887,3,,,,POINT (-122.3181887 47.6067153)
1810752871,47.6072305,-122.3181835,3,,,,POINT (-122.3181835 47.6072305)
1810752883,47.6064113,-122.3187541,3,,,,POINT (-122.3187541 47.6064113)
1810752885,47.60621,-122.3181952,1,,,,POINT (-122.3181952 47.60621)
1810754582,47.6129869,-122.3230865,1,,,,POINT (-122.3230865 47.6129869)
1810754583,47.6109603,-122.3212597,1,,,,POINT (-122.3212597 47.6109603)
1822468486,47.6208207,-122.3297865,1,,,,POINT (-122.3297865 47.6208207)
1826672392,47.6081351,-122.3193898,3,,,,POINT (-122.3193898 47.6081351)
1826802041,47.6196746,-122.3249481,1,,,,POINT (-122.3249481 47.6196746)
1826802045,47.6189193,-122.3252867,1,,,,POINT (-122.3252867 47.6189193)
1826802047,47.6193377,-122.3247506,1,,,,POINT (-122.3247506 47.6193377)
1827091942,47.6207318,-122.3195558,1,,,,POINT (-122.3195558 47.6207318)
1827091944,47.6207339,-122.3189042,3,,,,POINT (-122.3189042 47.6207339)
1827108118,47.6201003,-122.3222111,1,,,,POINT (-122.3222111 47.6201003)
1827108123,47.6199071,-122.3216538,1,,,,POINT (-122.3216538 47.6199071)
1827108128,47.6213495,-122.3221479,1,,,,POINT (-122.3221479 47.6213495)
1827149442,47.6125922,-122.3523262,3,,,,POINT (-122.3523262 47.6125922)
1827149469,47.6085898,-122.3437773,1,,,,POINT (-122.3437773 47.6085898)
1827149483,47.6176463,-122.3262114,4,crossing,,,POINT (-122.3262114 47.6176463)
1827149494,47.6125252,-122.352165,3,,,,POINT (-122.352165 47.6125252)
1827149519,47.6017133,-122.3361482,1,traffic_signals,,,POINT (-122.3361482 47.6017133)
1827149521,47.6127186,-122.3522279,3,,,,POINT (-122.3522279 47.6127186)
1827149524,47.612668,-122.3523775,3,,,,POINT (-122.3523775 47.612668)
1827149558,47.6125264,-122.3524203,3,,,,POINT (-122.3524203 47.6125264)
1827149565,47.6127481,-122.3516139,3,,,,POINT (-122.3516139 47.6127481)
1827149575,47.6120515,-122.3497523,1,,,,POINT (-122.3497523 47.6120515)
1840703786,47.6121715,-122.3254424,1,,,,POINT (-122.3254424 47.6121715)
1840703789,47.6100306,-122.3234752,1,,,,POINT (-122.3234752 47.6100306)
1840703792,47.6072219,-122.3255066,1,,,,POINT (-122.3255066 47.6072219)
1840706598,47.6134429,-122.3215822,3,,,,POINT (-122.3215822 47.6134429)
1840706599,47.6135466,-122.3210609,1,,,,POINT (-122.3210609 47.6135466)
1840706610,47.6135452,-122.321564,3,,,,POINT (-122.321564 47.6135452)
1840706612,47.6135459,-122.3213301,3,,,,POINT (-122.3213301 47.6135459)
1840706620,47.6134242,-122.3221182,1,,,,POINT (-122.3221182 47.6134242)
1840706639,47.6134251,-122.3217972,3,,,,POINT (-122.3217972 47.6134251)
1840706645,47.6136888,-122.3215648,3,,,,POINT (-122.3215648 47.6136888)
1841747325,47.6102283,-122.3389922,3,,,,POINT (-122.3389922 47.6102283)
1841747327,47.6085255,-122.3374417,1,,,,POINT (-122.3374417 47.6085255)
1841747351,47.6099901,-122.3395754,1,,,,POINT (-122.3395754 47.6099901)
1841774955,47.6106376,-122.3408906,1,,,,POINT (-122.3408906 47.6106376)
1846318048,47.6219168,-122.329148,4,crossing,,,POINT (-122.329148 47.6219168)
1846318056,47.6232149,-122.3417091,1,,,,POINT (-122.3417091 47.6232149)
1846318102,47.6227984,-122.3297865,3,,,,POINT (-122.3297865 47.6227984)
1846318103,47.6227984,-122.329593,1,,,,POINT (-122.329593 47.6227984)
1846318104,47.6224637,-122.3297865,3,,,,POINT (-122.3297865 47.6224637)
1846318106,47.6221206,-122.3297865,3,,,,POINT (-122.3297865 47.6221206)
1846318107,47.6221206,-122.3291476,3,,,,POINT (-122.3291476 47.6221206)
1846318112,47.622926,-122.3297865,3,,,,POINT (-122.3297865 47.622926)
1846318115,47.6228155,-122.3302601,1,,,,POINT (-122.3302601 47.6228155)
1846318156,47.6231311,-122.3310783,1,,,,POINT (-122.3310783 47.6231311)
1846318157,47.6219768,-122.3310783,1,,,,POINT (-122.3310783 47.6219768)
1850154259,47.6226806,-122.3310783,3,,,,POINT (-122.3310783 47.6226806)
1850154321,47.6224746,-122.3322498,1,,,,POINT (-122.3322498 47.6224746)
1850154322,47.6224739,-122.3317461,1,,,,POINT (-122.3317461 47.6224739)
1850222605,47.6224761,-122.3336573,3,,,,POINT (-122.3336573 47.6224761)
1850222609,47.6224749,-122.333528,1,,,,POINT (-122.333528 47.6224749)
1850579878,47.6227142,-122.3391013,3,,,,POINT (-122.3391013 47.6227142)
1850579882,47.622712,-122.3384622,1,,,,POINT (-122.3384622 47.622712)
1850628883,47.6227209,-122.34107,1,,,,POINT (-122.34107 47.6227209)
1850628886,47.6225521,-122.3410714,1,,,,POINT (-122.3410714 47.6225521)
1850628911,47.6230286,-122.3410673,1,,,,POINT (-122.3410673 47.6230286)
1850628925,47.6230286,-122.3413738,1,,,,POINT (-122.3413738 47.6230286)
1850629050,47.6222381,-122.3430212,3,,,,POINT (-122.3430212 47.6222381)
1850914169,47.6236544,-122.3384662,1,,,,POINT (-122.3384662 47.6236544)
1850920659,47.6237368,-122.3364986,1,,,,POINT (-122.3364986 47.6237368)
1852193113,47.6215177,-122.3297858,1,,,,POINT (-122.3297858 47.6215177)
1854609473,47.6216546,-122.3343387,1,,,,POINT (-122.3343387 47.6216546)
1854609476,47.6214809,-122.3343387,1,,,,POINT (-122.3343387 47.6214809)
1854874244,47.6176953,-122.340929,1,,,,POINT (-122.340929 47.6176953)
1855053040,47.6196791,-122.3297914,1,,,,POINT (-122.3297914 47.6196791)
1855053041,47.6194392,-122.3297919,3,,,,POINT (-122.3297919 47.6194392)
1855053042,47.6194364,-122.3304388,1,,,,POINT (-122.3304388 47.6194364)
1855053043,47.619021,-122.3304388,1,,,,POINT (-122.3304388 47.619021)
1855053044,47.6191848,-122.3302221,1,,,,POINT (-122.3302221 47.6191848)
1855053045,47.6193065,-122.3304388,1,,,,POINT (-122.3304388 47.6193065)
1855069482,47.6180566,-122.3335875,1,,,,POINT (-122.3335875 47.6180566)
1855069484,47.6165217,-122.3309933,1,,,,POINT (-122.3309933 47.6165217)
1855069485,47.6158567,-122.3318375,1,,,,POINT (-122.3318375 47.6158567)
1855069489,47.6185342,-122.3363954,1,,,,POINT (-122.3363954 47.6185342)
1855069491,47.6174881,-122.3366091,1,,,,POINT (-122.3366091 47.6174881)
1855069494,47.6151725,-122.3327078,1,,,,POINT (-122.3327078 47.6151725)
1855069497,47.617195,-122.330138,1,,,,POINT (-122.330138 47.617195)
1855069498,47.6179473,-122.3314328,1,,,,POINT (-122.3314328 47.6179473)
1855147101,47.6195072,-122.3310739,3,,,,POINT (-122.3310739 47.6195072)
1855147102,47.6195072,-122.3305994,1,,,,POINT (-122.3305994 47.6195072)
1855147103,47.6193354,-122.3310729,3,,,,POINT (-122.3310729 47.6193354)
1855147104,47.6193354,-122.3305994,1,,,,POINT (-122.3305994 47.6193354)
1856544813,47.6179598,-122.3304422,1,,,,POINT (-122.3304422 47.6179598)
1856544814,47.618294,-122.3299981,3,,,,POINT (-122.3299981 47.618294)
1856544815,47.6181803,-122.329821,3,,,,POINT (-122.329821 47.6181803)
1856544816,47.6180678,-122.3299617,1,,,,POINT (-122.3299617 47.6180678)
1856556918,47.6168177,-122.332877,1,,,,POINT (-122.332877 47.6168177)
1860454152,47.6182705,-122.3356087,1,,,,POINT (-122.3356087 47.6182705)
1860454179,47.6183762,-122.335794,1,,,,POINT (-122.335794 47.6183762)
1860506471,47.6183367,-122.3367077,1,,,,POINT (-122.3367077 47.6183367)
1860506475,47.6184718,-122.3362894,3,,,,POINT (-122.3362894 47.6184718)
1860573701,47.6160539,-122.3361524,1,,,,POINT (-122.3361524 47.6160539)
1860573702,47.615289,-122.3348568,1,,,,POINT (-122.3348568 47.615289)
1860573703,47.6155893,-122.3353655,3,,,,POINT (-122.3353655 47.6155893)
1860729804,47.6197292,-122.3417326,1,,,,POINT (-122.3417326 47.6197292)
1860729911,47.6190863,-122.3412187,4,,,,POINT (-122.3412187 47.6190863)
1860729912,47.6191882,-122.3409903,4,,,,POINT (-122.3409903 47.6191882)
1860729915,47.6191818,-122.3412205,4,,,,POINT (-122.3412205 47.6191818)
1860729916,47.6190894,-122.3409918,4,,,,POINT (-122.3409918 47.6190894)
1865191496,47.6140594,-122.3387584,1,,,,POINT (-122.3387584 47.6140594)
1865194451,47.6178085,-122.3431043,1,,,,POINT (-122.3431043 47.6178085)
1865196029,47.6198184,-122.3330009,1,,,,POINT (-122.3330009 47.6198184)
1865196031,47.6199892,-122.3330009,1,,,,POINT (-122.3330009 47.6199892)
1865793103,47.6197134,-122.3391141,1,,,,POINT (-122.3391141 47.6197134)
1866387028,47.6134933,-122.3371954,1,,,,POINT (-122.3371954 47.6134933)
1866387030,47.6130477,-122.336542,1,,1040,,POINT (-122.336542 47.6130477)
1867807835,47.6185387,-122.3378251,1,,,,POINT (-122.3378251 47.6185387)
1869434425,47.6205011,-122.3323424,3,,,,POINT (-122.3323424 47.6205011)
1869434426,47.6204996,-122.3317229,1,,,,POINT (-122.3317229 47.6204996)
1884382810,47.6175336,-122.3436259,1,traffic_signals,,,POINT (-122.3436259 47.6175336)
1884382812,47.6162633,-122.3404839,1,,,,POINT (-122.3404839 47.6162633)
1895721008,47.621244,-122.3365124,1,,,,POINT (-122.3365124 47.621244)
1926509619,47.5992158,-122.3358878,1,traffic_signals,,,POINT (-122.3358878 47.5992158)
2037272672,47.596459,-122.3342033,1,traffic_signals,,,POINT (-122.3342033 47.596459)
2143279411,47.6185678,-122.3453194,1,,,,POINT (-122.3453194 47.6185678)
2143279442,47.6190268,-122.3452457,3,,,,POINT (-122.3452457 47.6190268)
2143279445,47.6190269,-122.34532,3,,,,POINT (-122.34532 47.6190269)
2143279451,47.6190521,-122.3451703,4,crossing,,,POINT (-122.3451703 47.6190521)
2143279453,47.6190558,-122.3450098,1,,,,POINT (-122.3450098 47.6190558)
2143279465,47.6192255,-122.3453228,3,,,,POINT (-122.3453228 47.6192255)
2143279467,47.6192232,-122.3456622,3,,,,POINT (-122.3456622 47.6192232)
2143279477,47.619292,-122.3450099,1,,,,POINT (-122.3450099 47.619292)
2158667366,47.6207744,-122.3210758,1,,,,POINT (-122.3210758 47.6207744)
2158750634,47.6200444,-122.3207294,1,,,,POINT (-122.3207294 47.6200444)
2158750638,47.6200893,-122.3207294,1,,,,POINT (-122.3207294 47.6200893)
2158750642,47.6201432,-122.3207294,1,,,,POINT (-122.3207294 47.6201432)
2158750646,47.620255,-122.3207294,1,,,,POINT (-122.3207294 47.620255)
2159322824,47.6118087,-122.3252982,1,,,,POINT (-122.3252982 47.6118087)
2160494576,47.6186344,-122.3220443,1,,,,POINT (-122.3220443 47.6186344)
2169065736,47.6092725,-122.3403914,1,,,,POINT (-122.3403914 47.6092725)
2169065740,47.6094025,-122.3405053,1,,,,POINT (-122.3405053 47.6094025)
2169065747,47.6094929,-122.3398485,3,,,,POINT (-122.3398485 47.6094929)
2169065758,47.6096265,-122.3399699,3,,,,POINT (-122.3399699 47.6096265)
2169291697,47.6081947,-122.3385078,1,,,,POINT (-122.3385078 47.6081947)
2169291699,47.6081137,-122.3384297,1,,,,POINT (-122.3384297 47.6081137)
2169336130,47.6116205,-122.3442177,1,,,,POINT (-122.3442177 47.6116205)
2198932083,47.6210769,-122.3213735,1,,,,POINT (-122.3213735 47.6210769)
2198932089,47.6214988,-122.3209038,1,,,,POINT (-122.3209038 47.6214988)
2198932928,47.6217519,-122.3209156,1,,,,POINT (-122.3209156 47.6217519)
2198932943,47.6219873,-122.3206434,1,,,,POINT (-122.3206434 47.6219873)
2235761251,47.5982806,-122.3356278,1,,,,POINT (-122.3356278 47.5982806)
2235761309,47.5973395,-122.3350833,4,,,,POINT (-122.3350833 47.5973395)
2248278428,47.6147377,-122.3208191,1,,,,POINT (-122.3208191 47.6147377)
2248278458,47.6149201,-122.3208247,1,,,,POINT (-122.3208247 47.6149201)
2248290733,47.6149312,-122.3194765,1,,,,POINT (-122.3194765 47.6149312)
2248290734,47.6149327,-122.3193518,3,,,,POINT (-122.3193518 47.6149327)
2248290740,47.6151839,-122.3187123,5,crossing,,,POINT (-122.3187123 47.6151839)
2248290743,47.6152674,-122.3187165,1,,,,POINT (-122.3187165 47.6152674)
2248312898,47.6140978,-122.318927,1,,,,POINT (-122.318927 47.6140978)
2248312911,47.6144719,-122.3189295,1,,,,POINT (-122.3189295 47.6144719)
2248403957,47.6167843,-122.3264518,1,,,,POINT (-122.3264518 47.6167843)
2248403959,47.6167886,-122.3267837,1,,,,POINT (-122.3267837 47.6167886)
2248403969,47.6177409,-122.3221841,1,,,,POINT (-122.3221841 47.6177409)
2248403973,47.6177546,-122.3236866,1,,,,POINT (-122.3236866 47.6177546)
2248403986,47.6179079,-122.3221866,1,,,,POINT (-122.3221866 47.6179079)
2248403996,47.6181232,-122.3234627,1,,,,POINT (-122.3234627 47.6181232)
2248403998,47.618121,-122.3236952,3,,,,POINT (-122.3236952 47.618121)
2248404000,47.6181253,-122.3246511,3,,,,POINT (-122.3246511 47.6181253)
2295290995,47.6165051,-122.3574934,3,,,,POINT (-122.3574934 47.6165051)
2295290996,47.6165691,-122.3573842,1,,,,POINT (-122.3573842 47.6165691)
2295290998,47.6163309,-122.3572634,3,,,,POINT (-122.3572634 47.6163309)
2295290999,47.6163766,-122.3571813,1,,,,POINT (-122.3571813 47.6163766)
2295291000,47.6166789,-122.357715,3,,,,POINT (-122.357715 47.6166789)
2312065998,47.6233587,-122.3365459,1,,,,POINT (-122.3365459 47.6233587)
2312090764,47.623381,-122.3353618,1,,,,POINT (-122.3353618 47.623381)
2323237314,47.612647,-122.3242962,1,,,,POINT (-122.3242962 47.612647)
2324752710,47.6173571,-122.3502859,1,,,,POINT (-122.3502859 47.6173571)
2324752781,47.6138383,-122.3482847,1,,,,POINT (-122.3482847 47.6138383)
2324752790,47.6131471,-122.3490943,1,,,,POINT (-122.3490943 47.6131471)
2324752792,47.6153778,-122.3528513,1,,,,POINT (-122.3528513 47.6153778)
2324752801,47.6127419,-122.3404642,1,,,,POINT (-122.3404642 47.6127419)
2324752802,47.6126424,-122.3383115,1,,,,POINT (-122.3383115 47.6126424)
2324752807,47.6164787,-122.3448136,1,,,,POINT (-122.3448136 47.6164787)
2327724065,47.6181596,-122.3367336,1,,,,POINT (-122.3367336 47.6181596)
2352527131,47.6094644,-122.3314639,3,,,,POINT (-122.3314639 47.6094644)
2352527134,47.6090794,-122.3312912,3,,,,POINT (-122.3312912 47.6090794)
2352527136,47.608694,-122.3317066,3,,,,POINT (-122.3317066 47.608694)
2352533941,47.6104595,-122.3294213,4,,,,POINT (-122.3294213 47.6104595)
2375459326,47.6045836,-122.3253269,1,,,,POINT (-122.3253269 47.6045836)
2397446940,47.6115509,-122.344101,1,,,,POINT (-122.344101 47.6115509)
2404244926,47.6086773,-122.3330089,1,,,,POINT (-122.3330089 47.6086773)
2447368569,47.6083292,-122.321297,1,,,,POINT (-122.321297 47.6083292)
2447537843,47.6094765,-122.3183088,1,,,,POINT (-122.3183088 47.6094765)
2458959314,47.6115135,-122.3443586,1,,,,POINT (-122.3443586 47.6115135)
2474089142,47.6102436,-122.3483392,3,,,,POINT (-122.3483392 47.6102436)
2474089160,47.6102251,-122.3483003,1,,,,POINT (-122.3483003 47.6102251)
2474133157,47.6123838,-122.3478184,1,,,,POINT (-122.3478184 47.6123838)
2474742660,47.6176571,-122.3561861,3,,,,POINT (-122.3561861 47.6176571)
2474742712,47.6184014,-122.35416,1,,,,POINT (-122.35416 47.6184014)
2474742734,47.6185873,-122.3519459,1,,,,POINT (-122.3519459 47.6185873)
